시군구	번지	단지명	전월세구분	전용면적(㎡)	계약일	보증금(만원)	월세(만원)	층	건축년도	도로명	계약년도	계약월	거래종류
경기도 성남시 분당구 백현동	525	백현마을9단지(e편한세상)	전세	117.8	21~31	44,000	0	3	2009	판교역로	2012년	03월	전월세
경기도 성남시 분당구 백현동	542	판교푸르지오그랑블	전세	103.96	1~10	50,000	0	3	2011	동판교로	2012년	03월	전월세
경기도 성남시 분당구 백현동	542	판교푸르지오그랑블	전세	117.52	11~20	58,000	0	7	2011	동판교로	2012년	03월	전월세
경기도 성남시 분당구 백현동	545	백현마을2단지(주공)일부임대	월세	101.91	1~10	22,773	36	10	2009	동판교로	2012년	04월	전월세
경기도 성남시 분당구 백현동	545	백현마을2단지(주공)일부임대	월세	84.5	1~10	10,000	180	6	2009	동판교로	2012년	04월	전월세
경기도 성남시 분당구 백현동	554	백현마을5단지(주공)	전세	84.91	11~20	37,000	0	4	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	554	백현마을5단지(주공)	전세	84.98	11~20	37,000	0	11	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	554	백현마을5단지(주공)	전세	74.76	21~30	30,000	0	5	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	554	백현마을5단지(주공)	전세	84.98	1~10	40,000	0	16	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	554	백현마을5단지(주공)	전세	84.89	21~30	33,500	0	3	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	554	백현마을5단지(주공)	전세	84.98	11~20	40,000	0	4	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	월세	84.73	11~20	27,000	27	15	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	74.76	21~30	35,000	0	16	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	84.69	11~20	36,000	0	1	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	84.73	1~10	38,000	0	12	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	556	백현마을7단지(주공)	월세	84.73	21~30	8,000	150	9	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	556	백현마을7단지(주공)	전세	84.61	11~20	37,000	0	4	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	556	백현마을7단지(주공)	전세	84.73	11~20	33,000	0	3	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	556	백현마을7단지(주공)	전세	74.76	11~20	33,000	0	10	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	525	백현마을9단지(e편한세상)	전세	117.06	11~20	40,000	0	1	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	525	백현마을9단지(e편한세상)	전세	101.17	11~20	40,000	0	8	2009	판교역로	2012년	04월	전월세
경기도 성남시 분당구 백현동	542	판교푸르지오그랑블	월세	103.96	21~30	8,000	220	6	2011	동판교로	2012년	04월	전월세
경기도 성남시 분당구 백현동	554	백현마을5단지(주공)	전세	84.7	1~10	37,000	0	4	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	554	백현마을5단지(주공)	전세	74.92	11~20	34,000	0	10	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	월세	74.76	1~10	18,000	80	16	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	월세	84.73	11~20	20,000	90	11	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	84.7	11~20	35,000	0	16	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	84.73	1~10	40,000	0	9	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	84.73	1~10	33,500	0	7	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	84.98	11~20	35,000	0	11	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	556	백현마을7단지(주공)	전세	84.73	21~31	39,000	0	6	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	556	백현마을7단지(주공)	전세	84.73	21~31	35,000	0	1	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	556	백현마을7단지(주공)	전세	84.7	1~10	40,000	0	18	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	556	백현마을7단지(주공)	전세	84.73	1~10	35,000	0	9	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	556	백현마을7단지(주공)	전세	84.61	1~10	36,000	0	4	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	558	백현마을8단지(대림)임대	월세	117.06	1~10	10,000	150	13	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	525	백현마을9단지(e편한세상)	전세	117.2	1~10	41,000	0	1	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	525	백현마을9단지(e편한세상)	전세	117.8	21~31	50,000	0	8	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	525	백현마을9단지(e편한세상)	전세	117.67	1~10	50,000	0	9	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	525	백현마을9단지(e편한세상)	전세	117.67	21~31	50,000	0	4	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	525	백현마을9단지(e편한세상)	전세	117.06	11~20	41,000	0	3	2009	판교역로	2012년	05월	전월세
경기도 성남시 분당구 백현동	542	판교푸르지오그랑블	월세	98.99	1~10	10,000	170	7	2011	동판교로	2012년	05월	전월세
경기도 성남시 분당구 백현동	542	판교푸르지오그랑블	전세	98.99	21~31	45,000	0	4	2011	동판교로	2012년	05월	전월세
경기도 성남시 분당구 백현동	542	판교푸르지오그랑블	전세	103.96	1~10	52,000	0	7	2011	동판교로	2012년	05월	전월세
경기도 성남시 분당구 백현동	545	백현마을2단지(주공)일부임대	월세	84.5	21~30	10,000	140	8	2009	동판교로	2012년	06월	전월세
경기도 성남시 분당구 백현동	545	백현마을2단지(주공)일부임대	전세	84.5	21~30	27,000	0	11	2009	동판교로	2012년	06월	전월세
경기도 성남시 분당구 백현동	545	백현마을2단지(주공)일부임대	전세	84.61	1~10	44,500	0	9	2009	동판교로	2012년	06월	전월세
경기도 성남시 분당구 백현동	554	백현마을5단지(주공)	전세	84.7	11~20	38,500	0	5	2009	판교역로	2012년	06월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	84.69	21~30	40,000	0	19	2009	판교역로	2012년	06월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	84.73	1~10	40,000	0	11	2009	판교역로	2012년	06월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	84.61	1~10	40,000	0	7	2009	판교역로	2012년	06월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	84.69	1~10	39,000	0	18	2009	판교역로	2012년	06월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	84.7	11~20	39,000	0	4	2009	판교역로	2012년	06월	전월세
경기도 성남시 분당구 백현동	555	백현마을6단지(주공)	전세	74.45	21~30	40,000	0	6	2009	판교역로	2012년	06월	전월세
경기도 성남시 분당구 백현동	556	백현마을7단지(주공)	전세	84.73	1~10	44,000	0	8	2009	판교역로	2012년	06월	전월세
경기도 성남시 분당구 백현동	558	백현마을8단지(대림)임대	월세	117.06	11~20	19,711	74	6	2009	판교역로	2012년	06월	전월세
